filename,length,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,label
classical.00063.wav,661794,0.226872861,0.085930154,0.020146258,0.000181157,690.2008583,7911.251394,1358.397678,77909.34778,749.1406363,14686.11855,0.036044824,4.41E-05,-0.001567879,0.000534797,-0.000224647,9.44E-06,95.703125,-465.9222717,1487.959839,180.2020721,434.3145752,56.68280029,323.6080017,11.03125,137.3905182,5.835222721,48.87802887,0.734211683,48.29291153,-3.962383747,43.86505508,-5.885416508,43.3262825,-8.461982727,42.88568115,-9.784011841,41.5594902,-7.692601681,49.60988998,-3.254734755,45.16657257,-1.857446194,50.97629547,-4.006843567,62.99233246,-4.101009369,74.29328156,-2.468192816,83.55065918,-2.357403994,65.31030273,-2.993993282,56.04184723,-3.226026297,59.75405884,-1.715073705,36.40593719,classical
classical.00064.wav,661794,0.19900845,0.082095042,0.012561474,0.000192145,1117.850336,94781.42376,1944.507902,321427.3559,1872.739179,1857624.304,0.042287875,0.00015413,-0.000963349,0.000308203,-0.000156126,1.30E-05,89.10290948,-498.724762,4589.071777,145.6916046,904.1428833,46.5360527,819.4249878,15.26536846,232.4145813,3.058496237,93.28177643,-0.836966276,86.21218109,-5.227452755,81.53376007,-6.211699486,62.73082733,-3.818588972,74.42902374,0.078461565,105.4091873,2.723050356,86.95188904,2.221652508,58.48679733,0.236477688,75.28290558,-0.466234773,59.58538818,-0.881353498,44.44736862,0.583057344,39.48192978,3.288136482,54.48659897,2.316113472,46.10434723,-2.570249796,38.01267624,-4.81921339,49.43527222,classical
classical.00065.wav,661794,0.207180262,0.085003972,0.02924321,0.000505705,828.7510282,14777.99424,1325.474971,111976.6084,1013.675953,75458.87986,0.047507915,0.000214919,-0.001673414,0.001201433,-0.000130788,3.95E-05,123.046875,-421.6164551,4854.226074,172.842392,629.0365601,28.05224991,1036.394043,-2.562525272,175.8719635,-3.584569216,117.0303955,-4.865512848,93.67502594,-8.893527031,107.2503128,-10.70395565,119.3434219,-7.681036472,104.7550049,-7.955805302,100.2136612,-7.324606895,127.2867279,-2.70902586,183.0722351,-0.914542735,164.8735352,-4.220645905,84.283638,-8.437570572,59.73442841,-8.412958145,58.83539963,-4.13720417,64.81488037,-0.404438734,54.83904266,0.095413998,79.3277359,-0.277914554,134.7821503,classical
classical.00066.wav,661794,0.187063873,0.081604086,0.031794388,0.00054778,794.9550524,34684.49161,1295.505082,123705.4537,1007.68063,247747.0469,0.045021948,9.37E-05,-0.001815056,0.001346512,-0.000132305,4.38E-05,135.9991776,-429.1732483,4260.853027,175.1746368,895.7357178,31.85898781,767.7521362,4.301975727,150.5161285,1.034889936,95.12921906,-5.77147913,67.1100769,-9.49033165,66.34815979,-11.28026676,78.12504578,-10.57399464,63.76070786,-8.665821075,72.76000214,-6.329770565,106.7217484,-1.67541194,121.0181274,0.825935304,136.7699432,-0.18233189,99.93440247,0.023008414,121.0949554,0.198500395,126.5311508,-1.852693915,79.09062958,-4.415913105,70.77590179,-4.965116501,73.4750061,-4.612737656,88.92877197,classical
classical.00067.wav,661794,0.267361283,0.089924812,0.031722467,0.001332762,1117.992309,457906.5626,1701.59544,577986.0857,1993.045334,4186899.072,0.046357263,0.000272906,-0.001051046,0.00197058,-0.00023987,8.26E-05,143.5546875,-413.4417114,11553.09961,143.4786987,2294.490234,31.3044014,1396.175171,14.02449512,182.8864288,1.512248755,167.1439514,-2.294590235,95.03401947,-6.4661479,108.454361,-8.101449013,117.1965408,-5.929848671,73.78709412,-4.474499226,74.23182678,-2.798327684,63.13795471,-0.814091325,52.04973984,-1.214225411,71.77336884,-2.383761406,100.6047668,-3.80340004,81.77754974,-3.51393199,44.60554886,-2.705090284,31.82877731,-2.384636402,45.69742966,0.614359021,59.86306,2.655699015,65.37417603,classical
classical.00068.wav,661794,0.257290095,0.085029967,0.057376653,0.000882539,1559.868903,54886.12274,1616.110934,46415.68871,2813.322148,241051.4913,0.095172549,0.000340998,-0.000150686,0.003777264,-0.000169393,7.50E-05,83.35433468,-234.395401,4016.927246,130.2594299,256.5203857,-39.53585815,122.8384781,19.33927345,61.46372986,-6.798908234,67.38021088,-5.137262344,39.57221222,-3.713950157,49.32961273,-4.032189369,71.98493958,-5.072198868,110.92276,-1.370555878,42.24084091,-7.748773575,72.16399384,-4.379882336,83.36349487,0.471862465,93.90914154,0.779200852,97.33177185,5.457289696,99.21185303,8.772969246,101.3010788,7.046066284,66.17153931,2.427167416,95.87338257,-2.290119171,97.70426178,-0.242598549,109.9904327,classical
classical.00069.wav,661794,0.236636177,0.085286111,0.029150397,0.000149133,1349.275014,41423.26167,1522.806819,34731.72612,2443.460657,159520.5391,0.079253372,0.000440898,-0.000172426,0.000947106,-0.000158196,7.66E-06,69.83741554,-321.2634583,1765.812256,136.3085327,284.2453918,-28.29458237,197.8817596,31.03899956,100.3562088,0.566770852,54.31339264,0.227003962,70.19047546,0.65895319,53.97917938,-1.31732142,46.38335037,-0.041371461,47.75529861,-0.41935572,61.42667389,-6.184533119,67.15326691,-0.156573251,71.86566162,-0.476610839,94.68197632,-0.749316871,63.93506622,7.477033615,98.92832947,10.98069191,159.224823,7.834348202,185.6804962,4.321857929,109.2174225,2.988080263,106.8696365,5.856626511,104.3210831,classical
classical.00070.wav,661794,0.244188204,0.087900966,0.031944524,0.00068738,1355.504022,88913.73318,1615.200722,74024.73304,2521.824529,376084.1135,0.070837789,0.000565057,-0.00018345,0.001559762,-0.00019016,2.94E-05,161.4990234,-321.1299744,7181.206543,134.6035919,577.7010498,-18.25528908,342.2624207,22.19682312,84.7328186,0.421831101,83.05314636,-3.799387693,53.92835236,0.484667093,49.24769592,-1.144471407,54.38697433,-1.897786498,75.40174103,-0.100732461,81.90896606,-2.754602671,66.39720154,0.586736798,105.7729568,2.49475956,78.94506836,0.299752802,61.24037933,1.674693704,63.20537949,2.884592772,61.83647537,2.083273172,71.88963318,1.163759828,50.0120163,-2.392161608,46.79344177,-3.423226118,98.65246582,classical
classical.00071.wav,661794,0.208079696,0.08261776,0.05168052,0.001590517,1397.437273,73420.70609,1574.496203,49738.07246,2616.034375,273641.0969,0.07586297,0.000555032,-0.000109554,0.003989757,-0.000122372,4.80E-05,143.5546875,-269.67276,4957.212891,136.4424744,409.3413086,-25.02957535,224.1281433,26.40132332,80.51351166,0.675240219,70.19799805,-5.365645409,30.19527626,-1.104305387,51.75583649,-1.495830178,101.5763016,-0.175089896,92.47387695,-3.803641081,64.84532928,-9.292686462,81.73709869,-3.14176774,94.4283371,1.649881244,95.88101196,0.682614148,119.2812042,1.916604519,117.22686,2.245543718,95.82659149,-2.130691767,86.48410797,-3.678655863,60.30218124,-1.077351689,88.35745239,3.54028368,165.0917206,classical
classical.00072.wav,661794,0.279348701,0.085621692,0.020724367,0.00020146,1285.145712,128608.2673,1659.974389,71935.72902,2476.584818,462316.9558,0.063742417,0.000817601,-0.000125737,0.000556183,-0.000109276,1.18E-05,117.4538352,-360.8185425,6762.600098,138.986084,840.1782837,-12.93692112,200.7175446,33.78664398,83.36930847,7.590706348,57.14449692,-1.715435266,35.32069016,1.025928617,37.70788956,4.06954813,33.46141815,3.937297583,54.50245285,0.944112539,98.60622406,0.520314157,175.8889771,4.687003613,166.0384979,3.339288712,76.82731628,-2.254823685,63.15667343,-1.846510649,74.45865631,2.224443674,51.1322937,1.786070824,63.84510422,-1.516962051,55.31471252,-3.256617546,76.65695953,4.000946999,101.7100601,classical
classical.00073.wav,661794,0.216319218,0.084466018,0.043808654,0.000567441,1211.613043,104945.4933,1337.900713,91836.30145,2105.24115,445956.6335,0.070939751,0.000492358,-0.000132696,0.002183151,-0.000102159,5.91E-05,129.1992188,-306.848999,5715.746094,152.8592682,674.6268311,-27.60104942,348.3808899,16.33049011,231.1233368,-3.14158082,176.2913666,-8.933115959,104.4749832,-5.43667078,74.62884521,-9.778673172,86.62003326,-7.106647491,74.24793243,0.298622251,63.55418015,0.894269943,144.3708038,5.444417953,199.7419128,8.217877388,174.7336426,4.1996665,130.5769043,2.047336578,84.12756348,3.022182226,83.28016663,-0.395100921,68.23461151,-2.814562082,66.4822464,-2.904453278,102.1738663,1.343889117,153.144165,classical
classical.00074.wav,661794,0.237405211,0.083192259,0.037314754,0.000717431,1360.153923,88014.24797,1572.601835,58306.40936,2568.996067,358237.2831,0.072137985,0.000489219,-0.000118217,0.001642164,-0.000119225,0.000102921,161.4990234,-289.710907,7196.699707,143.9020996,441.0941467,-26.99879837,131.973114,24.06792259,69.95340729,-1.148625731,64.79381561,-6.298394203,68.73775482,-2.740370035,40.00960541,-3.523544788,38.08337402,-3.019984484,66.4673996,-3.146546602,57.46298599,-7.26484251,46.82017517,-1.695729733,54.59682083,3.077830553,71.7322998,2.687298775,73.74331665,2.527074814,60.02486801,4.610609531,63.36494446,2.38289547,54.70267868,-1.265461326,45.03510666,-3.549344301,74.81498718,-2.814049006,107.1788483,classical
classical.00075.wav,661794,0.217361316,0.085823439,0.016478715,9.97E-05,1171.462308,81123.25083,1466.846302,38293.54578,2235.314687,323329.2026,0.060864088,0.000665013,-8.75E-05,0.00035441,-5.39E-05,2.08E-06,117.4538352,-412.9704285,3767.01001,138.5377808,799.5814209,-19.24843979,267.5526733,34.16341019,73.46705627,8.972399712,81.59493256,-4.291573524,36.0147438,4.162137985,56.42256927,0.880626738,57.86455917,3.079140425,50.09117126,0.104660138,72.40867615,-4.064545155,125.5053558,3.791708231,123.0781097,5.926168919,159.7841492,3.492968559,201.9886475,6.617740154,182.3553925,6.735692024,114.0621338,2.471732378,158.3003845,-1.873949289,200.4139557,-0.060675152,124.1197052,2.717146158,129.3641357,classical
classical.00076.wav,661794,0.26038757,0.084062807,0.058815975,0.001409286,1340.642382,71733.16657,1539.044982,49838.66549,2522.515657,259580.9557,0.071745622,0.000515054,-5.20E-05,0.004132783,-0.000104385,0.000149022,172.265625,-238.7260742,5489.292969,149.7326965,567.8424683,-28.86225128,175.5886841,28.27163124,79.43637085,-0.783642232,64.56977081,-3.931684494,29.81953621,-2.148995399,33.01154327,-4.346830845,29.40376091,-4.187112808,32.86639023,-3.433684111,34.46779633,-5.754953861,54.25513077,-0.094639331,85.24404144,2.541508913,99.37699127,0.688190222,70.99074554,0.060121611,71.89660645,1.696560144,43.04164124,0.657765985,40.17210388,1.477571964,61.51411438,-1.836199522,71.69741058,-6.25835228,83.41477966,classical
classical.00077.wav,661794,0.219036281,0.084547199,0.01675331,0.000314154,811.5604155,50371.74355,1008.517235,73993.62449,1235.76105,263539.725,0.048334935,0.000254175,-2.18E-05,0.000498908,-3.53E-05,1.35E-05,161.4990234,-477.9508057,8589.746094,155.3632813,1508.297729,12.76587009,800.4943237,5.526382923,229.8071136,2.402227402,96.03875732,-10.65260983,117.8987579,-16.6452961,82.75980377,-12.53770351,105.4044647,-11.18416214,172.5088654,-9.372797966,131.8447876,-3.212331057,66.0762558,-2.765850782,119.7187729,-6.476381302,90.37928009,-8.306511879,67.73471069,-7.095137596,69.64019012,-7.477769375,62.3058548,-5.32603693,98.4730835,1.263419747,127.5446396,1.878737092,71.3141098,-1.648588181,83.35775757,classical
classical.00078.wav,661794,0.225150079,0.083990999,0.006629292,1.94E-05,715.3997068,43852.41647,1030.415264,79647.87521,1037.798803,305448.323,0.041281857,0.000110568,-2.27E-05,5.66E-05,-3.55E-05,1.34E-06,67.99958882,-552.1200562,1647.311646,173.3547974,669.5284424,26.35229874,200.6855927,14.11641121,71.34307098,7.256919861,46.26155853,-7.083105087,55.346035,-5.854581356,56.43493652,-10.3393259,35.86166763,-11.01578999,59.86963272,-9.189095497,53.82055283,-8.822911263,74.29799652,-4.927473068,100.0516205,-3.64565134,62.62211227,-4.276288033,67.99511719,-3.462380886,55.36659622,-4.828630447,45.69388199,-5.684343815,67.46641541,-6.545731544,51.61037827,-8.199954033,47.64357376,-6.444562435,58.51267624,classical
classical.00079.wav,661794,0.217630476,0.08521831,0.018837696,0.000145168,789.4212072,32083.76495,898.0662078,42182.61584,1158.063325,141622.5499,0.052088243,0.000364732,-1.18E-05,0.000422632,-4.25E-05,1.39E-05,143.5546875,-437.6479187,4083.124512,170.9881287,824.8389282,7.427471638,663.0930176,-3.100461245,127.5839157,0.801415563,137.5655212,-11.13189888,131.3309479,-12.52261066,122.3473129,-6.89777422,111.1440811,-5.842573166,193.6410217,-8.446321487,126.3642578,-8.475860596,159.1244049,-8.339657784,216.9407349,-7.380613327,126.0691833,-6.733985901,93.22039032,-6.085301876,68.77412415,-7.059752464,83.99320984,-6.654988766,101.3162994,-4.295301914,73.10491943,-4.401451588,59.85987091,-4.908896923,102.8726578,classical
classical.00080.wav,661794,0.437905937,0.094107479,0.005276444,2.98E-05,971.777391,94103.17783,1614.749295,207167.2967,1906.571121,1049578.046,0.031533603,0.000126408,-8.98E-06,4.95E-05,-1.38E-05,1.21E-06,143.5546875,-549.7567749,7682.178711,157.1216431,1526.005005,6.588772774,544.1965332,34.43016434,74.84718323,13.26928616,64.93354797,5.734205246,71.43971252,5.047469616,81.57371521,-3.011882544,74.10551453,2.059333801,53.45897293,3.072089195,30.62181854,2.014800549,42.90737534,3.239155769,30.56110382,5.669092655,17.29392242,5.705403805,17.1354866,3.640977621,15.4262228,4.095938206,14.53459549,4.332311153,13.93152142,3.357461214,15.66260338,2.624508619,20.65935326,1.659115076,23.67920876,classical
classical.00081.wav,661794,0.266826898,0.084226914,0.016546119,4.99E-05,1213.971712,83056.68552,1539.592686,54396.26745,2163.88707,318607.3876,0.060574442,0.00043394,-3.52E-06,0.000282467,-2.03E-05,7.33E-06,151.9990809,-374.6436462,3104.06665,153.851944,586.7014771,-21.57677841,225.8054962,20.84772682,93.72660065,7.007452965,67.8094101,-3.944744587,68.7747345,-2.518220425,102.0571136,-2.812335014,61.17048645,-4.294847012,67.34950256,-4.509094238,59.0811348,-5.758689404,49.20390701,-4.259094715,35.57345581,-3.844548702,48.68796921,-4.580007076,49.93157959,-3.632163048,44.25320053,-2.286594391,46.74515533,-3.124706268,54.71311951,-0.213337809,67.0641098,2.632269382,75.73822784,1.816808224,102.7806244,classical
classical.00082.wav,661794,0.282727569,0.083148144,0.043001805,0.000218519,1415.261246,118933.5332,1448.739504,65532.72683,2489.766203,434071.689,0.087378175,0.000971531,-7.74E-06,0.001746049,-2.79E-06,6.12E-05,117.4538352,-263.9663086,2924.438965,142.1340942,1096.165771,-51.38689041,347.7423706,5.02436924,118.6800308,-20.27393341,127.8708649,-17.12563515,93.06642914,-16.07067299,92.66231537,-20.30716896,81.22351074,-15.03652191,105.69133,-9.735161781,68.33321381,-8.405694008,68.72927856,-11.79045677,121.0283356,-6.888520241,79.64563751,-4.603694439,75.66817474,-2.044698238,66.6815567,-2.372067928,99.06929016,0.967171848,59.17988586,3.013004541,92.04302979,1.362113476,128.6631927,5.538545609,93.58926392,classical
classical.00083.wav,661794,0.244852722,0.082407922,0.041884679,0.000472607,852.7957557,21424.03516,997.1589913,27884.47841,1401.015478,99236.81466,0.050776341,0.000117089,-3.57E-06,0.002073355,-5.96E-06,1.93E-05,117.4538352,-338.8352661,3835.078857,190.2120514,454.8386536,-16.31083298,677.954834,3.697673082,142.9640961,-0.437514544,94.24105072,-8.890927315,49.5565834,-10.38019943,37.95098114,-16.36756134,53.93476105,-13.28254604,36.45301056,-10.78271008,55.03987885,-8.636702538,46.40908432,-8.278225899,56.03419876,-4.625417709,41.43199158,-3.80157733,37.99986649,-4.546669006,70.0250473,-3.660512686,128.3097534,-0.946015656,130.3780518,0.543379784,72.91052246,-0.257497251,42.47196579,-1.553382039,61.90592194,classical
classical.00084.wav,661794,0.245793417,0.080236219,0.022011451,0.000195165,1001.73833,24383.04014,1151.327553,22506.26447,1732.223787,94095.24313,0.057944597,0.000178452,-5.67E-06,0.00049296,-1.54E-06,5.86E-05,112.3471467,-369.035614,5811.760254,171.9629211,223.8312531,-27.31944275,578.5443115,6.01866293,173.5967712,-0.147744164,278.0459595,-10.68095016,114.8653717,-11.92337036,76.6450119,-10.19258118,47.05345535,-11.35676289,61.10124207,-10.49793148,44.12845612,-8.368540764,36.47123718,-9.795355797,41.32815552,-5.054962635,45.245327,-5.084411621,72.75315094,-3.042361975,53.48843384,-1.725172281,50.10626984,-1.8516258,59.48799896,-2.262537956,50.35059738,-1.277915955,66.31485748,-0.445498496,51.86115646,classical
classical.00085.wav,661794,0.309778929,0.078475542,0.038899601,0.000405769,1525.781034,211390.4822,1588.223137,199204.7869,2733.276254,964924.0735,0.091589554,0.00084979,-6.00E-07,0.001151857,-6.88E-06,0.000200114,107.6660156,-246.1237488,5842.725098,149.4347382,1478.394287,-41.99037552,240.7139587,11.61639881,97.25399017,-10.2857275,61.11954498,-4.012963295,56.91277695,-7.136823177,45.80164719,-10.1331234,68.01880646,-9.41763401,63.54393387,-7.165168285,61.68143463,-3.155687332,77.76447296,-5.64231348,61.43788528,-2.584955454,94.01647949,-4.520177841,43.94963074,-6.156925201,34.26099014,-4.968025208,30.36410332,-3.352391481,38.70206451,-3.352493048,44.98348999,-0.674949527,51.05009079,0.225980937,79.22669983,classical
classical.00086.wav,661794,0.312068433,0.081500269,0.031509675,0.000356997,1356.154928,220765.5131,1494.645967,165633.6687,2496.202849,1054334.463,0.076834623,0.001008743,-1.47E-06,0.000733838,-6.67E-06,0.000186963,99.38401442,-283.4979248,5396.882324,159.5895386,1287.738647,-29.53636742,164.355545,18.54133224,100.9440765,-9.867400169,112.8117523,-3.427704096,51.76898956,-10.99082375,44.09877777,-9.783079147,43.45524597,-8.297109604,35.57200623,-4.248380184,43.16298294,-2.869797707,54.06528473,-5.977563858,61.98640442,-4.024008274,62.45146179,-3.346832991,54.79973984,-3.394336462,53.66271591,-1.865786076,56.69474411,-0.446822882,68.71483612,1.90367949,56.36943054,-0.119082749,59.00712967,-2.804025173,50.3423233,classical
classical.00087.wav,661794,0.274358183,0.083419934,0.021469843,0.000127062,876.9834293,32551.4794,1108.524563,52969.90264,1457.413152,202144.019,0.051044839,0.000158156,-3.88E-06,0.000506062,-5.39E-06,1.24E-05,123.046875,-392.9229126,5071.638672,190.7829285,382.1501465,-13.34251785,589.6397095,8.278394699,77.15468597,1.549722314,66.6402359,-11.07078171,53.96630478,-11.24039173,43.83146286,-14.00667477,34.13371277,-10.61885071,48.60592651,-9.384768486,42.11097717,-4.619544029,52.00923157,-10.07048893,58.37075806,-4.819358826,52.2028656,-1.746467233,53.12651825,-4.662369251,48.05272293,-2.109610558,50.42419434,1.025919318,49.46841431,1.305982828,62.53989792,-0.153218344,66.86431122,-1.409481645,77.52153778,classical
classical.00088.wav,661794,0.294368982,0.084693432,0.028275082,0.000233336,1303.890587,66324.58456,1456.321109,50531.07802,2350.141783,309652.033,0.07056627,0.000396483,-1.94E-06,0.000717259,-4.12E-06,8.43E-05,103.359375,-299.6030884,4980.950684,157.2707672,337.1424561,-37.33165741,195.686203,15.77145576,85.39255524,-5.744013786,84.93901825,-4.456099033,56.02242661,-6.812541008,39.14644241,-10.72972393,41.04429626,-9.876471519,47.86732101,-8.153111458,57.20324707,-5.423214912,42.29138565,-7.835010052,51.68258286,-2.731196165,43.05440903,-1.11061573,54.7481575,1.644738555,64.5480423,3.638576269,58.90832138,3.082600832,73.24620056,0.106728114,70.08026123,-0.797570586,49.00851822,-2.737523079,47.61617661,classical
classical.00089.wav,661794,0.217287555,0.087877423,0.035134282,0.000222535,2423.299494,118882.1165,1884.688605,20016.1251,4296.51519,374642.8549,0.166652694,0.001125995,-0.000788866,0.001265801,-0.000328062,4.54E-05,99.38401442,-301.9083862,2620.237061,57.53806686,818.0883789,-59.13418579,253.6238861,33.5474472,82.14070129,-20.90315628,73.26451874,17.73060417,85.2101593,-0.635739267,194.3361053,49.01135635,385.2897339,19.13300896,237.1300201,27.09926414,354.2409973,-17.64959145,590.4863892,-0.295554787,251.0084534,-3.742962122,289.1725159,18.17650414,329.821228,9.970201492,124.2803345,11.60680199,52.22513199,11.28072071,49.49240112,15.38838959,160.0906525,-7.406881332,129.3877716,-5.849085808,239.4854431,classical
classical.00090.wav,661794,0.21590139,0.084827855,0.023853252,0.000107614,2172.138293,132911.296,1883.350066,41750.34754,4066.452982,507817.0703,0.151964605,0.001956071,-0.000915922,0.000641208,-0.000212706,6.73E-06,95.703125,-326.3294067,1261.078735,85.93001556,338.1605835,-42.96249771,170.7558594,31.84588814,66.89985657,-19.57003403,81.09395599,9.995521545,52.36827469,-16.44505501,56.57475281,9.990250587,54.9489212,-8.603288651,81.30864716,25.50757599,165.6254578,6.538925648,127.9787827,16.39753914,172.9874573,3.489681482,193.8903961,9.595540047,130.8655701,5.936186314,162.6957703,9.291604042,120.8200302,9.9684515,92.05525208,9.206622124,105.8785019,2.806014776,125.6043396,-5.388985157,210.667099,classical
classical.00091.wav,661794,0.22591871,0.086108565,0.044767659,0.000395776,2192.65029,128913.38,1911.826157,27709.48317,4066.01166,390032.0774,0.152405304,0.002071003,-0.000631984,0.002078744,-0.00048426,7.10E-05,92.28515625,-251.2267303,3228.770752,88.74597931,229.5566559,-41.787323,145.4308472,37.92015839,65.844841,-12.03349781,112.3849716,21.63478851,79.78320313,-5.86258173,129.1486053,25.71518898,132.6782227,-5.211887836,213.5687561,14.29633713,207.537384,-7.554203987,243.5605011,10.47600555,217.6922913,-4.916656017,234.8190002,5.282158852,163.2050171,0.297458291,90.37123108,3.327214479,56.19115448,1.267257214,68.573349,4.770478249,109.4759293,-2.081254244,121.2088623,1.126510501,188.134552,classical
classical.00092.wav,661794,0.181137428,0.08850953,0.084149823,0.001439208,1807.889891,221986.5222,1439.107302,51385.19755,3073.011245,641526.3085,0.130968134,0.003376394,-0.000582053,0.008185725,-0.000534967,6.53E-05,95.703125,-299.6480408,5252.889648,103.6481171,656.9744873,-27.68024635,290.1077881,51.01206589,109.8593292,12.30522156,147.7631226,16.47833633,69.93626404,-10.93571281,95.48162842,-0.895144999,127.0632095,3.862285852,318.381134,12.95436382,214.6264801,-12.40724754,346.4100952,2.46608305,265.9130554,5.190351009,231.7966003,-0.753754258,177.5470886,-0.605103314,78.72743225,-1.180369735,92.86277008,5.927699089,117.0511551,9.81975174,170.9754181,-2.675824404,263.623291,-3.069019079,457.2333679,classical
classical.00093.wav,661794,0.226928055,0.088712372,0.082491718,0.001794401,1623.851928,47643.74641,1551.415865,78981.76764,2732.310341,294222.7266,0.10824965,0.000862633,-0.000697946,0.006956561,-0.000448641,0.000392026,135.9991776,-207.3867493,1674.029785,117.6047745,212.2474823,-41.4135704,546.5117188,13.24866772,155.4308472,-1.655466199,69.975914,15.52535725,106.4051285,-10.33281994,161.057785,-1.882787347,141.6578979,-12.76022053,96.35178375,7.00240469,128.1774292,-0.766792476,209.770401,2.061205864,160.1260376,-8.255264282,185.9043427,-1.451544762,203.8170013,-7.072134972,121.8691406,0.933314323,53.41952896,-5.549664021,85.85479736,-8.505703926,107.125679,-1.482262731,131.1325378,5.381844044,168.4627838,classical
classical.00094.wav,661794,0.368877441,0.090453357,0.013990559,8.10E-05,1423.457919,106913.6449,1696.563233,49233.11863,2926.0259,492331.5225,0.070118774,0.001234615,-0.000858995,0.000244082,-0.000425276,4.96E-06,184.5703125,-385.8355713,9372.577148,128.6689911,408.7181396,-26.71852875,453.6408081,39.47082901,116.5396957,-2.15880084,173.5976868,16.75796509,60.71251297,-5.719223976,127.4988251,14.71816063,71.90900421,-3.088406563,124.1938553,12.29364204,81.91288757,-5.889204979,100.6341171,2.789282322,92.61351013,3.68231535,115.4182358,10.92068481,72.34609222,10.53804016,67.11896515,9.910405159,73.17105103,6.103368759,45.89967728,3.522811413,44.20330811,-3.327276468,66.43746185,-3.676490545,84.60392761,classical
classical.00095.wav,661794,0.227692991,0.088256449,0.013563836,0.000229287,1800.888692,285133.9822,1781.068502,62925.51721,3427.243261,864578.3347,0.124354245,0.003853967,-0.001036068,0.000344066,-0.000242379,1.40E-05,86.1328125,-422.5392456,6856.082031,89.84893036,1014.176331,-18.7363224,438.1793213,37.78148651,109.0620422,5.998184204,139.0843048,4.155729771,79.38093567,-1.990410328,106.7138901,12.12507248,123.884079,4.162502289,129.4474182,13.78937244,148.7909241,2.827352524,84.56826782,5.892104626,105.9875565,6.119675159,248.3159027,8.145273209,183.0881195,12.3560009,128.521637,7.094142914,136.4674683,2.417449474,125.9910126,0.77960968,68.25658417,-3.415084362,162.5983734,-0.739651024,160.0966949,classical
classical.00096.wav,661794,0.293052018,0.082873888,0.056986678,0.000785701,1933.689602,192223.3629,1740.491088,27385.87471,3573.962147,454362.4631,0.117571932,0.00238469,-0.000717501,0.003013267,-0.000698299,0.000299161,135.9991776,-203.6249542,3764.971436,111.1458664,951.2814941,-51.55012512,174.2920227,39.45784378,65.3531189,-10.56659126,130.6303864,11.89577866,64.21276855,-13.16206551,97.30879974,15.12683868,108.3572083,-7.278786182,72.32827759,13.37741089,115.3711319,-7.293882847,67.35707855,3.844509125,109.6291351,-3.772561312,87.79891205,5.292574406,75.93928528,4.101099491,71.97393799,6.639636993,49.1178093,2.988827229,39.96331024,3.548610926,52.96554947,-3.346735477,87.17819214,-3.686793327,108.163559,classical
classical.00097.wav,661794,0.22226508,0.083254077,0.036720064,0.000464897,1494.419821,92293.65472,1671.195986,31772.3208,2781.813393,339529.3507,0.085909933,0.000916535,-0.000619777,0.001595679,-0.000519766,3.29E-05,103.359375,-280.6795654,1133.2948,122.7128067,229.8482208,-14.39484692,168.9874878,26.86096382,37.56507492,1.347654223,62.77122116,5.99555397,50.31167984,-13.10958195,67.26970673,3.374728203,108.1452637,-11.55676746,80.3874588,5.183155537,72.43886566,-1.044058204,145.9119873,2.751088619,130.1477509,0.054790974,122.6969757,1.351646781,137.685318,1.507604003,120.026413,-2.206828594,97.05160522,0.787177145,74.53108215,-3.961360455,52.4245224,-9.148158073,118.0607605,-6.935011387,104.3614655,classical
classical.00098.wav,661794,0.289919347,0.088789612,0.029093731,0.000331932,1952.495511,166304.0358,1865.737617,22529.55381,3779.826564,447711.6576,0.123422621,0.002215447,-0.000729523,0.000995914,-0.00038854,4.11E-05,184.5703125,-287.5845642,4983.99707,101.7642746,305.7318726,-35.35425186,212.9785919,41.28776169,55.9845314,-12.73318291,128.27948,17.27873421,53.62556839,-13.96728134,100.5572891,16.30397987,62.2957077,-5.591362,75.27425385,13.65796566,83.82514954,-8.786261559,150.3664398,-0.05221409,71.29346466,-13.7569437,128.5113068,6.473611832,68.92214203,6.704303265,129.8009796,6.981666088,59.86545944,7.026491642,83.69868469,8.378773689,71.38037872,-5.610243797,61.35853577,1.379220486,123.9654846,classical
